Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Sexo,Etapa,Diagnostico,Atendidos,Atenciones
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,7
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,TRASTORNO DEPRESIVO,0,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,7,13
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,ANSIEDAD,1,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,3,7
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,4,5
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,10
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,5
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,12 - 14,TRASTORNO DEPRESIVO,0,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,ANSIEDAD,5,16
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,ANSIEDAD,1,2
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,TRASTORNO DEPRESIVO,2,2
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,TRASTORNO DEPRESIVO,1,2
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,5
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,ANSIEDAD,0,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,80  +,ANSIEDAD,0,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,ANSIEDAD,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,12 - 14,INTENTO DE SUICIDIO,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,40 - 59,ANSIEDAD,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,60 - 79,TRASTORNO DEPRESIVO,2,3
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,TRASTORNO DEPRESIVO,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,30 - 39,ANSIEDAD,0,1
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,ANSIEDAD,1,1
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,30 - 39,TRASTORNO DEPRESIVO,2,3
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,40 - 59,TRASTORNO DEPRESIVO,2,5
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,11
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,4
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,60 - 79,ANSIEDAD,1,1
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,25 - 29,ANSIEDAD,4,7
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,ANSIEDAD,4,5
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,18 - 24,ANSIEDAD,2,2
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,40 - 59,TRASTORNO DEPRESIVO,1,3
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,30 - 39,TRASTORNO DEPRESIVO,4,5
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,40 - 59,TRASTORNO DEPRESIVO,4,6
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,80  +,TRASTORNO DEPRESIVO,0,1
2017,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,3,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,18 - 24,ANSIEDAD,1,2
2017,3,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,25 - 29,ANSIEDAD,0,1
2017,3,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,M,18 - 24,INTENTO DE SUICIDIO,2,2
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,30 - 39,TRASTORNO DEPRESIVO,2,2
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,40 - 59,TRASTORNO DEPRESIVO,6,8
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,9,13
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,ANSIEDAD,0,3
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,1,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,TRASTORNO DEPRESIVO,1,3
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,13,14
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,15
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,5 - 9,ANSIEDAD,0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,2,4
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,ANSIEDAD,7,18
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,ANSIEDAD,1,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,25 - 29,TRASTORNO DEPRESIVO,0,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,3,3
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,30 - 39,ANSIEDAD,3,4
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,12 - 14,ANSIEDAD,0,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,60 - 79,ANSIEDAD,0,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,TRASTORNO DEPRESIVO,1,1
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,6
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,6
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,15 - 17,ANSIEDAD,0,1
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,40 - 59,TRASTORNO DEPRESIVO,1,1
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,3,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),7,7
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,12 - 14,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,30 - 39,ANSIEDAD,5,6
2017,3,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,40 - 59,ANSIEDAD,14,18
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,15 - 17,TRASTORNO DEPRESIVO,0,1
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,TRASTORNO DEPRESIVO,1,5
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,7
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,60 - 79,ANSIEDAD,2,2
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,80  +,ANSIEDAD,0,2
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,4
2017,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,18 - 24,ANSIEDAD,1,3
2017,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,80  +,TRASTORNO DEPRESIVO,1,1
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,3,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,2
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,7
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,10,14
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,ANSIEDAD,1,3
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,20,29
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,13,16
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,15 - 17,ANSIEDAD,0,2
2017,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,ANSIEDAD,0,2
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,TRASTORNO DEPRESIVO,3,12
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,9
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,9
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,ANSIEDAD,2,6
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,80  +,TRASTORNO DEPRESIVO,0,1
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,ANSIEDAD,1,2
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,4,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,TRASTORNO DEPRESIVO,1,1
2017,4,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,10 - 11,TRASTORNO DEPRESIVO,0,1
2017,4,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,4,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,TRASTORNO DEPRESIVO,2,6
2017,4,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12 - 14,ANSIEDAD,1,2
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,14,21
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,ANSIEDAD,0,2
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,17,22
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,8
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,25 - 29,TRASTORNO DEPRESIVO,2,3
2017,5,140103,LAMBAYEQUE,CHICLAYO,ETEN,F,18 - 24,ANSIEDAD,3,5
2017,5,140103,LAMBAYEQUE,CHICLAYO,ETEN,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,2
2017,5,140103,LAMBAYEQUE,CHICLAYO,ETEN,M,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,2
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEPRESIVO,1,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,10
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,7
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,5
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,25 - 29,ANSIEDAD,1,2
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,5
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,15 - 17,TRASTORNO DEPRESIVO,1,1
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,25 - 29,ANSIEDAD,0,1
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,60 - 79,TRASTORNO DEPRESIVO,0,2
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,80  +,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,18 - 24,"TRASTORNOS ALIMENTARIOS (F500 - F508 ANOREXIA, BULIMIA)",0,1
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,2,2
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,TRASTORNO DEPRESIVO,0,1
2017,5,140204,LAMBAYEQUE,FERRE�AFE,MANUEL ANTONIO MESONES MURO,M,5 - 9,ANSIEDAD,0,1
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,40 - 59,TRASTORNO DEPRESIVO,1,1
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,2,6
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,2
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,30 - 39,TRASTORNO DEPRESIVO,0,4
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,4
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,25 - 29,ANSIEDAD,0,2
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,15 - 17,ANSIEDAD,5,6
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,TRASTORNO DEPRESIVO,1,1
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,40 - 59,ANSIEDAD,5,5
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,60 - 79,ANSIEDAD,3,3
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,3
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,5,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,60 - 79,ANSIEDAD,1,1
2017,5,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,M,60 - 79,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,5,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,25 - 29,ANSIEDAD,0,1
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,M,40 - 59,ANSIEDAD,0,1
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,M,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,8
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,ANSIEDAD,0,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,ANSIEDAD,0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,5
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,3
